Category,Team/All_Teams,Place,Record,Year,Team,Opponent
Points Scored,18,45,35,2022,18,29
Points Scored,18,46,35,2029,18,29
Points Scored,18,47,35,2046,18,15
Points Scored,18,48,35,2048,18,22
Points Scored,18,49,35,2049,18,23
Points Scored,18,50,34,2021,18,17
Points Scored,18,51,34,2024,18,27
Points Scored,18,52,34,2027,18,26
Points Scored,18,53,34,2028,18,2
Points Scored,18,54,34,2032,18,29
Points Scored,18,55,34,2032,18,7
Points Scored,18,56,34,2033,18,23
Points Scored,18,57,34,2035,18,21
Points Scored,18,58,34,2036,18,21
Points Scored,18,59,34,2036,18,6
Points Scored,18,60,34,2041,18,26
Points Scored,18,61,34,2045,18,1
Points Scored,18,62,34,2049,18,20
Points Scored,18,63,34,2050,18,10
Points Scored,18,64,34,2056,18,7
Points Scored,18,65,34,2059,18,9
Points Scored,18,66,34,2069,18,24
Points Scored,18,67,33,2020,18,25
Points Scored,18,68,33,2020,18,7
Points Scored,18,69,33,2023,18,7
Points Scored,18,70,33,2027,18,7
Points Scored,18,71,33,2031,18,29
Points Scored,18,72,33,2035,18,5
Points Scored,18,73,33,2038,18,24
Points Scored,18,74,33,2039,18,19
Points Scored,18,75,33,2040,18,5
Points Scored,18,76,33,2044,18,5
Points Scored,18,77,33,2060,18,29
Points Scored,18,78,33,2061,18,10
Points Scored,18,79,33,2063,18,27
Points Scored,18,80,32,2035,18,24
Points Scored,18,81,32,2048,18,7
Points Scored,18,82,31,2021,18,27
Points Scored,18,83,31,2021,18,8
Points Scored,18,84,31,2022,18,21
Points Scored,18,85,31,2023,18,26
Points Scored,18,86,31,2023,18,29
Points Scored,18,87,31,2024,18,2
Points Scored,18,88,31,2026,18,31
Points Scored,18,89,31,2026,18,21
Points Scored,18,90,31,2028,18,5
Points Scored,18,91,31,2028,18,15
Points Scored,18,92,31,2028,18,21
Points Scored,18,93,31,2029,18,24
Points Scored,18,94,31,2030,18,15
Points Scored,18,95,31,2031,18,19
Points Scored,18,96,31,2032,18,24
Points Scored,18,97,31,2032,18,30
Points Scored,18,98,31,2035,18,21
Points Scored,18,99,31,2036,18,29
Points Allowed,18,0,0,2022,18,31
Points Allowed,18,1,0,2035,18,21
Points Allowed,18,2,0,2053,18,26
Points Allowed,18,3,0,2068,18,21
Points Allowed,18,4,3,2023,18,0
Points Allowed,18,5,3,2026,18,21
Points Allowed,18,6,3,2029,18,7
Points Allowed,18,7,3,2034,18,31
Points Allowed,18,8,3,2035,18,7
Points Allowed,18,9,3,2040,18,10
Points Allowed,18,10,3,2042,18,15
Points Allowed,18,11,3,2043,18,21
Points Allowed,18,12,3,2049,18,23
Points Allowed,18,13,3,2051,18,3
Points Allowed,18,14,3,2054,18,31
Points Allowed,18,15,3,2056,18,5
Points Allowed,18,16,3,2059,18,17
Points Allowed,18,17,3,2062,18,29
Points Allowed,18,18,3,2064,18,30
Points Allowed,18,19,3,2066,18,12
Points Allowed,18,20,6,2023,18,10
Points Allowed,18,21,6,2024,18,1
Points Allowed,18,22,6,2026,18,31
Points Allowed,18,23,6,2027,18,14
Points Allowed,18,24,6,2029,18,29
Points Allowed,18,25,6,2030,18,17
Points Allowed,18,26,6,2030,18,4
Points Allowed,18,27,6,2031,18,10
Points Allowed,18,28,6,2032,18,25
Points Allowed,18,29,6,2032,18,29
Points Allowed,18,30,6,2034,18,26
Points Allowed,18,31,6,2035,18,5
Points Allowed,18,32,6,2035,18,25
Points Allowed,18,33,6,2036,18,7
Points Allowed,18,34,6,2040,18,21
Points Allowed,18,35,6,2043,18,1
Points Allowed,18,36,6,2049,18,29
Points Allowed,18,37,6,2051,18,21
Points Allowed,18,38,6,2056,18,25
Points Allowed,18,39,6,2061,18,7
Points Allowed,18,40,6,2062,18,7
Points Allowed,18,41,6,2064,18,21
Points Allowed,18,42,6,2065,18,8
Points Allowed,18,43,6,2066,18,29
Points Allowed,18,44,6,2067,18,29
Points Allowed,18,45,6,2068,18,4
Points Allowed,18,46,6,2069,18,21
Points Allowed,18,47,7,2024,18,4
Points Allowed,18,48,7,2024,18,27
Points Allowed,18,49,7,2025,18,5
Points Allowed,18,50,7,2028,18,0
Points Allowed,18,51,7,2029,18,26
Points Allowed,18,52,7,2029,18,20
Points Allowed,18,53,7,2031,18,29
Points Allowed,18,54,7,2033,18,21
Points Allowed,18,55,7,2039,18,4
Points Allowed,18,56,7,2040,18,21
Points Allowed,18,57,7,2042,18,1
Points Allowed,18,58,7,2044,18,5
Points Allowed,18,59,7,2046,18,7
Points Allowed,18,60,7,2046,18,15
Points Allowed,18,61,7,2046,18,31
Points Allowed,18,62,7,2049,18,21
Points Allowed,18,63,7,2051,18,0
Points Allowed,18,64,7,2052,18,10
Points Allowed,18,65,7,2055,18,14
Points Allowed,18,66,9,2021,18,17
Points Allowed,18,67,9,2021,18,29
Points Allowed,18,68,9,2023,18,14
Points Allowed,18,69,9,2027,18,19
Points Allowed,18,70,9,2027,18,4
Points Allowed,18,71,9,2028,18,7
Points Allowed,18,72,9,2031,18,7
Points Allowed,18,73,9,2032,18,21
Points Allowed,18,74,9,2036,18,6
Points Allowed,18,75,9,2039,18,21
Points Allowed,18,76,9,2040,18,6
Points Allowed,18,77,9,2041,18,7
Points Allowed,18,78,9,2047,18,7
Points Allowed,18,79,9,2049,18,26
Points Allowed,18,80,9,2057,18,23
Points Allowed,18,81,9,2057,18,21
Points Allowed,18,82,9,2063,18,7
Points Allowed,18,83,9,2064,18,24
Points Allowed,18,84,9,2066,18,7
Points Allowed,18,85,10,2022,18,10
Points Allowed,18,86,10,2022,18,5
Points Allowed,18,87,10,2022,18,29
Points Allowed,18,88,10,2024,18,29
Points Allowed,18,89,10,2025,18,15
Points Allowed,18,90,10,2025,18,4
Points Allowed,18,91,10,2026,18,0
Points Allowed,18,92,10,2027,18,29
Points Allowed,18,93,10,2028,18,29
Points Allowed,18,94,10,2028,18,2
Points Allowed,18,95,10,2029,18,0
Points Allowed,18,96,10,2030,18,27
Points Allowed,18,97,10,2031,18,3
Points Allowed,18,98,10,2033,18,7
Points Allowed,18,99,10,2033,18,13
Passing Yards,18,0,411,2038,18,0
Passing Yards,18,1,403,2048,18,27
Passing Yards,18,2,399,2062,18,27
Passing Yards,18,3,390,2061,18,29
Passing Yards,18,4,388,2028,18,1
Passing Yards,18,5,371,2035,18,29
Passing Yards,18,6,371,2038,18,26
Passing Yards,18,7,371,2046,18,1
Passing Yards,18,8,369,2041,18,29
Passing Yards,18,9,369,2050,18,0
Passing Yards,18,10,368,2044,18,29
Passing Yards,18,11,366,2047,18,21
Passing Yards,18,12,364,2061,18,8
Passing Yards,18,13,364,2062,18,31
Passing Yards,18,14,361,2021,18,7
Passing Yards,18,15,358,2025,18,13
Passing Yards,18,16,358,2036,18,17
Passing Yards,18,17,356,2020,18,21
Passing Yards,18,18,354,2038,18,9
Passing Yards,18,19,352,2026,18,4
Passing Yards,18,20,350,2048,18,7
Passing Yards,18,21,346,2039,18,15
Passing Yards,18,22,345,2064,18,22
Passing Yards,18,23,343,2065,18,7
Passing Yards,18,24,342,2066,18,10
Passing Yards,18,25,341,2040,18,30
Passing Yards,18,26,340,2048,18,17
Passing Yards,18,27,339,2039,18,24
Passing Yards,18,28,335,2035,18,19
Passing Yards,18,29,335,2065,18,21
Passing Yards,18,30,334,2054,18,29
Passing Yards,18,31,334,2063,18,5
Passing Yards,18,32,334,2066,18,11
Passing Yards,18,33,333,2031,18,21
Passing Yards,18,34,332,2020,18,25
Passing Yards,18,35,332,2040,18,21
Passing Yards,18,36,332,2051,18,7
Passing Yards,18,37,331,2031,18,29
Passing Yards,18,38,331,2049,18,13
Passing Yards,18,39,330,2030,18,21
Passing Yards,18,40,328,2041,18,5
Passing Yards,18,41,327,2032,18,29
Passing Yards,18,42,327,2046,18,31
Passing Yards,18,43,326,2020,18,7
Passing Yards,18,44,326,2029,18,21
Passing Yards,18,45,326,2034,18,11
Passing Yards,18,46,325,2058,18,5
Passing Yards,18,47,325,2064,18,7
Passing Yards,18,48,324,2027,18,26
Passing Yards,18,49,324,2035,18,26
Passing Yards,18,50,323,2039,18,17
Passing Yards,18,51,323,2059,18,25
Passing Yards,18,52,323,2066,18,24
Passing Yards,18,53,322,2069,18,17
Passing Yards,18,54,321,2026,18,28
Passing Yards,18,55,321,2028,18,22
Passing Yards,18,56,321,2039,18,27
Passing Yards,18,57,320,2049,18,21
Passing Yards,18,58,319,2022,18,29
Passing Yards,18,59,319,2053,18,29
Passing Yards,18,60,319,2054,18,28
Passing Yards,18,61,318,2055,18,19
Passing Yards,18,62,318,2061,18,10
Passing Yards,18,63,317,2039,18,21
Passing Yards,18,64,317,2051,18,16
Passing Yards,18,65,317,2062,18,0
Passing Yards,18,66,317,2068,18,30
Passing Yards,18,67,315,2027,18,29
Passing Yards,18,68,314,2044,18,30
Passing Yards,18,69,314,2069,18,24
Passing Yards,18,70,312,2030,18,29
Passing Yards,18,71,312,2037,18,4
Passing Yards,18,72,312,2043,18,19
Passing Yards,18,73,312,2052,18,21
Passing Yards,18,74,311,2041,18,25
Passing Yards,18,75,311,2041,18,21
Passing Yards,18,76,311,2051,18,21
Passing Yards,18,77,311,2057,18,4
Passing Yards,18,78,311,2060,18,2
Passing Yards,18,79,311,2063,18,17
Passing Yards,18,80,311,2063,18,3
Passing Yards,18,81,310,2064,18,21
Passing Yards,18,82,309,2029,18,25
Passing Yards,18,83,309,2033,18,17
Passing Yards,18,84,309,2052,18,6
Passing Yards,18,85,308,2032,18,9
Passing Yards,18,86,308,2064,18,15
Passing Yards,18,87,308,2065,18,29
Passing Yards,18,88,308,2066,18,1
Passing Yards,18,89,306,2031,18,3
Passing Yards,18,90,305,2024,18,29
Passing Yards,18,91,305,2031,18,16
Passing Yards,18,92,305,2033,18,7
Passing Yards,18,93,305,2037,18,24
Passing Yards,18,94,305,2038,18,4
Passing Yards,18,95,304,2048,18,26
Passing Yards,18,96,304,2055,18,0
Passing Yards,18,97,304,2065,18,0
Passing Yards,18,98,303,2061,18,13
Passing Yards,18,99,303,2064,18,21
Passing Yards Allowed,18,0,60,2035,18,21
Passing Yards Allowed,18,1,69,2048,18,22
Passing Yards Allowed,18,2,72,2069,18,5
Passing Yards Allowed,18,3,80,2041,18,0
Passing Yards Allowed,18,4,96,2046,18,7
Passing Yards Allowed,18,5,97,2035,18,5
Passing Yards Allowed,18,6,98,2052,18,22
Passing Yards Allowed,18,7,100,2036,18,7
Passing Yards Allowed,18,8,101,2022,18,31
Passing Yards Allowed,18,9,105,2052,18,10
Passing Yards Allowed,18,10,106,2029,18,7
Passing Yards Allowed,18,11,107,2029,18,15
Passing Yards Allowed,18,12,107,2043,18,29
Passing Yards Allowed,18,13,108,2020,18,29
Passing Yards Allowed,18,14,110,2031,18,5
Passing Yards Allowed,18,15,111,2044,18,6
Passing Yards Allowed,18,16,111,2046,18,5
Passing Yards Allowed,18,17,111,2053,18,15
Passing Yards Allowed,18,18,112,2024,18,4
Passing Yards Allowed,18,19,112,2036,18,21
Passing Yards Allowed,18,20,114,2043,18,10
Passing Yards Allowed,18,21,115,2033,18,8
Passing Yards Allowed,18,22,121,2027,18,1
Passing Yards Allowed,18,23,122,2038,18,26
Passing Yards Allowed,18,24,122,2053,18,26
Passing Yards Allowed,18,25,125,2025,18,5
Passing Yards Allowed,18,26,125,2049,18,26
Passing Yards Allowed,18,27,126,2068,18,25
Passing Yards Allowed,18,28,127,2034,18,9
Passing Yards Allowed,18,29,127,2050,18,21
Passing Yards Allowed,18,30,128,2052,18,9
Passing Yards Allowed,18,31,129,2066,18,12
Passing Yards Allowed,18,32,131,2051,18,10
Passing Yards Allowed,18,33,131,2063,18,29
Passing Yards Allowed,18,34,133,2032,18,29
Passing Yards Allowed,18,35,133,2038,18,21
Passing Yards Allowed,18,36,133,2061,18,15
Passing Yards Allowed,18,37,134,2039,18,4
Passing Yards Allowed,18,38,134,2060,18,7
Passing Yards Allowed,18,39,134,2067,18,29
Passing Yards Allowed,18,40,135,2063,18,19
Passing Yards Allowed,18,41,136,2069,18,21
Passing Yards Allowed,18,42,137,2037,18,24
Passing Yards Allowed,18,43,137,2043,18,21
Passing Yards Allowed,18,44,137,2055,18,29
Passing Yards Allowed,18,45,137,2068,18,21
Passing Yards Allowed,18,46,138,2043,18,14
Passing Yards Allowed,18,47,138,2056,18,24
Passing Yards Allowed,18,48,139,2039,18,7
Passing Yards Allowed,18,49,140,2054,18,0
Passing Yards Allowed,18,50,140,2068,18,22
Passing Yards Allowed,18,51,141,2030,18,17
Passing Yards Allowed,18,52,141,2040,18,2
Passing Yards Allowed,18,53,141,2053,18,17
Passing Yards Allowed,18,54,142,2021,18,21
Passing Yards Allowed,18,55,142,2024,18,29
Passing Yards Allowed,18,56,142,2038,18,29
Passing Yards Allowed,18,57,142,2040,18,10
Passing Yards Allowed,18,58,142,2047,18,7
Passing Yards Allowed,18,59,142,2058,18,12
Passing Yards Allowed,18,60,143,2028,18,0
Passing Yards Allowed,18,61,143,2037,18,21
Passing Yards Allowed,18,62,143,2042,18,21
Passing Yards Allowed,18,63,144,2041,18,29
Passing Yards Allowed,18,64,144,2058,18,7
Passing Yards Allowed,18,65,144,2068,18,4
Passing Yards Allowed,18,66,145,2046,18,21
Passing Yards Allowed,18,67,145,2046,18,31
Passing Yards Allowed,18,68,146,2030,18,4
Passing Yards Allowed,18,69,146,2031,18,21
Passing Yards Allowed,18,70,146,2032,18,25
Passing Yards Allowed,18,71,146,2033,18,29
Passing Yards Allowed,18,72,147,2044,18,5
Passing Yards Allowed,18,73,147,2054,18,17
Passing Yards Allowed,18,74,148,2027,18,16
Passing Yards Allowed,18,75,148,2038,18,12
Passing Yards Allowed,18,76,149,2028,18,7
Passing Yards Allowed,18,77,149,2033,18,7
Passing Yards Allowed,18,78,149,2047,18,3
Passing Yards Allowed,18,79,149,2048,18,27
Passing Yards Allowed,18,80,149,2057,18,1
Passing Yards Allowed,18,81,150,2020,18,0
Passing Yards Allowed,18,82,150,2022,18,29
Passing Yards Allowed,18,83,150,2034,18,5
Passing Yards Allowed,18,84,150,2041,18,7
Passing Yards Allowed,18,85,150,2067,18,14
Passing Yards Allowed,18,86,151,2022,18,11
Passing Yards Allowed,18,87,151,2024,18,22
Passing Yards Allowed,18,88,151,2049,18,23
Passing Yards Allowed,18,89,151,2050,18,31
Passing Yards Allowed,18,90,152,2043,18,15
Passing Yards Allowed,18,91,152,2047,18,25
Passing Yards Allowed,18,92,152,2063,18,26
Passing Yards Allowed,18,93,153,2031,18,29
Passing Yards Allowed,18,94,154,2032,18,26
Passing Yards Allowed,18,95,154,2035,18,0
Passing Yards Allowed,18,96,154,2037,18,15
Passing Yards Allowed,18,97,155,2034,18,21
Passing Yards Allowed,18,98,155,2039,18,3
Passing Yards Allowed,18,99,155,2048,18,2
Rushing Yards,18,0,326,2046,18,10
Rushing Yards,18,1,269,2024,18,30
Rushing Yards,18,2,258,2040,18,27
Rushing Yards,18,3,254,2023,18,7
Rushing Yards,18,4,254,2028,18,15
Rushing Yards,18,5,246,2030,18,29
Rushing Yards,18,6,236,2023,18,0
Rushing Yards,18,7,233,2045,18,7
Rushing Yards,18,8,232,2047,18,4
Rushing Yards,18,9,214,2052,18,2
Rushing Yards,18,10,213,2056,18,7
Rushing Yards,18,11,210,2045,18,8
Rushing Yards,18,12,209,2027,18,7
Rushing Yards,18,13,206,2063,18,4
Rushing Yards,18,14,205,2065,18,21
Rushing Yards,18,15,204,2029,18,24
Rushing Yards,18,16,203,2030,18,21
Rushing Yards,18,17,203,2057,18,15
Rushing Yards,18,18,202,2022,18,31
Rushing Yards,18,19,202,2040,18,5
Rushing Yards,18,20,201,2030,18,7
Rushing Yards,18,21,201,2067,18,1
Rushing Yards,18,22,200,2055,18,21
Rushing Yards,18,23,199,2045,18,26
Rushing Yards,18,24,198,2046,18,11
Rushing Yards,18,25,197,2026,18,29
Rushing Yards,18,26,197,2036,18,6
Rushing Yards,18,27,197,2041,18,17
Rushing Yards,18,28,197,2065,18,26
Rushing Yards,18,29,196,2022,18,21
Rushing Yards,18,30,194,2044,18,5
Rushing Yards,18,31,193,2046,18,15
Rushing Yards,18,32,192,2030,18,15
Rushing Yards,18,33,189,2033,18,21
Rushing Yards,18,34,188,2021,18,27
Rushing Yards,18,35,188,2022,18,0
Rushing Yards,18,36,188,2044,18,7
Rushing Yards,18,37,186,2030,18,11
Rushing Yards,18,38,185,2042,18,4
Rushing Yards,18,39,185,2066,18,28
Rushing Yards,18,40,184,2029,18,29
Rushing Yards,18,41,182,2025,18,29
Rushing Yards,18,42,182,2035,18,25
Rushing Yards,18,43,182,2038,18,29
Rushing Yards,18,44,182,2039,18,3
Rushing Yards,18,45,182,2065,18,29
Rushing Yards,18,46,181,2031,18,16
Rushing Yards,18,47,179,2043,18,5
Rushing Yards,18,48,179,2056,18,29
Rushing Yards,18,49,178,2027,18,19
Rushing Yards,18,50,178,2065,18,25
Rushing Yards,18,51,176,2025,18,9
Rushing Yards,18,52,176,2049,18,8
Rushing Yards,18,53,175,2021,18,8
Rushing Yards,18,54,175,2026,18,21
Rushing Yards,18,55,175,2031,18,9
Rushing Yards,18,56,174,2031,18,10
Rushing Yards,18,57,174,2061,18,21
Rushing Yards,18,58,173,2023,18,29
Rushing Yards,18,59,173,2024,18,2
Rushing Yards,18,60,173,2033,18,7
Rushing Yards,18,61,173,2050,18,21
Rushing Yards,18,62,173,2057,18,21
Rushing Yards,18,63,172,2037,18,29
Rushing Yards,18,64,172,2063,18,27
Rushing Yards,18,65,171,2028,18,21
Rushing Yards,18,66,171,2069,18,7
Rushing Yards,18,67,170,2021,18,13
Rushing Yards,18,68,169,2024,18,6
Rushing Yards,18,69,169,2042,18,27
Rushing Yards,18,70,168,2023,18,14
Rushing Yards,18,71,167,2036,18,29
Rushing Yards,18,72,167,2061,18,5
Rushing Yards,18,73,167,2064,18,7
Rushing Yards,18,74,166,2064,18,10
Rushing Yards,18,75,165,2030,18,27
Rushing Yards,18,76,165,2032,18,2
Rushing Yards,18,77,164,2022,18,29
Rushing Yards,18,78,164,2033,18,23
Rushing Yards,18,79,164,2045,18,5
Rushing Yards,18,80,164,2049,18,23
Rushing Yards,18,81,164,2068,18,2
Rushing Yards,18,82,163,2056,18,5
Rushing Yards,18,83,163,2062,18,31
Rushing Yards,18,84,163,2065,18,23
Rushing Yards,18,85,162,2026,18,24
Rushing Yards,18,86,162,2029,18,7
Rushing Yards,18,87,162,2030,18,28
Rushing Yards,18,88,162,2066,18,7
Rushing Yards,18,89,161,2029,18,25
Rushing Yards,18,90,161,2035,18,21
Rushing Yards,18,91,161,2065,18,0
Rushing Yards,18,92,160,2030,18,31
Rushing Yards,18,93,160,2033,18,29
Rushing Yards,18,94,160,2037,18,4
Rushing Yards,18,95,160,2041,18,8
Rushing Yards,18,96,160,2063,18,5
Rushing Yards,18,97,160,2064,18,9
Rushing Yards,18,98,160,2064,18,30
Rushing Yards,18,99,160,2065,18,21
Rushing Yards Allowed,18,0,10,2047,18,7
Rushing Yards Allowed,18,1,12,2033,18,7
Rushing Yards Allowed,18,2,12,2033,18,21
Rushing Yards Allowed,18,3,14,2047,18,7
Rushing Yards Allowed,18,4,16,2030,18,29
Rushing Yards Allowed,18,5,20,2031,18,10
Rushing Yards Allowed,18,6,21,2032,18,29
Rushing Yards Allowed,18,7,21,2046,18,15
Rushing Yards Allowed,18,8,21,2054,18,31
Rushing Yards Allowed,18,9,24,2021,18,26
Rushing Yards Allowed,18,10,24,2040,18,30
Rushing Yards Allowed,18,11,25,2023,18,26
Rushing Yards Allowed,18,12,25,2040,18,21
Rushing Yards Allowed,18,13,26,2048,18,30
Rushing Yards Allowed,18,14,28,2040,18,5
Rushing Yards Allowed,18,15,29,2032,18,26
Rushing Yards Allowed,18,16,29,2062,18,7
Rushing Yards Allowed,18,17,30,2041,18,0
Rushing Yards Allowed,18,18,36,2050,18,11
Rushing Yards Allowed,18,19,36,2055,18,21
Rushing Yards Allowed,18,20,38,2033,18,8
Rushing Yards Allowed,18,21,38,2042,18,27
Rushing Yards Allowed,18,22,40,2028,18,10
Rushing Yards Allowed,18,23,40,2054,18,1
Rushing Yards Allowed,18,24,40,2064,18,30
Rushing Yards Allowed,18,25,41,2020,18,7
Rushing Yards Allowed,18,26,41,2023,18,14
Rushing Yards Allowed,18,27,41,2024,18,7
Rushing Yards Allowed,18,28,41,2035,18,3
Rushing Yards Allowed,18,29,41,2044,18,7
Rushing Yards Allowed,18,30,42,2053,18,23
Rushing Yards Allowed,18,31,43,2052,18,25
Rushing Yards Allowed,18,32,43,2053,18,13
Rushing Yards Allowed,18,33,44,2049,18,29
Rushing Yards Allowed,18,34,44,2065,18,29
Rushing Yards Allowed,18,35,44,2065,18,21
Rushing Yards Allowed,18,36,45,2035,18,1
Rushing Yards Allowed,18,37,45,2041,18,26
Rushing Yards Allowed,18,38,46,2040,18,21
Rushing Yards Allowed,18,39,47,2023,18,29
Rushing Yards Allowed,18,40,48,2028,18,21
Rushing Yards Allowed,18,41,48,2048,18,17
Rushing Yards Allowed,18,42,49,2047,18,3
Rushing Yards Allowed,18,43,49,2052,18,7
Rushing Yards Allowed,18,44,49,2061,18,7
Rushing Yards Allowed,18,45,49,2065,18,7
Rushing Yards Allowed,18,46,50,2054,18,4
Rushing Yards Allowed,18,47,50,2066,18,27
Rushing Yards Allowed,18,48,51,2020,18,6
Rushing Yards Allowed,18,49,51,2040,18,15
Rushing Yards Allowed,18,50,51,2042,18,7
Rushing Yards Allowed,18,51,51,2053,18,21
Rushing Yards Allowed,18,52,51,2062,18,0
Rushing Yards Allowed,18,53,51,2066,18,21
Rushing Yards Allowed,18,54,52,2021,18,9
Rushing Yards Allowed,18,55,52,2036,18,10
Rushing Yards Allowed,18,56,53,2023,18,21
Rushing Yards Allowed,18,57,53,2027,18,14
Rushing Yards Allowed,18,58,53,2031,18,29
Rushing Yards Allowed,18,59,53,2053,18,24
Rushing Yards Allowed,18,60,53,2065,18,24
Rushing Yards Allowed,18,61,53,2066,18,4
Rushing Yards Allowed,18,62,54,2021,18,29
Rushing Yards Allowed,18,63,54,2026,18,7
Rushing Yards Allowed,18,64,54,2028,18,29
Rushing Yards Allowed,18,65,54,2029,18,26
Rushing Yards Allowed,18,66,54,2044,18,7
Rushing Yards Allowed,18,67,54,2046,18,29
Rushing Yards Allowed,18,68,54,2059,18,17
Rushing Yards Allowed,18,69,54,2065,18,26
Rushing Yards Allowed,18,70,54,2069,18,8
Rushing Yards Allowed,18,71,55,2035,18,24
Rushing Yards Allowed,18,72,55,2049,18,23
Rushing Yards Allowed,18,73,55,2063,18,17
Rushing Yards Allowed,18,74,58,2020,18,30
Rushing Yards Allowed,18,75,58,2024,18,21
Rushing Yards Allowed,18,76,58,2036,18,30
Rushing Yards Allowed,18,77,58,2043,18,24
Rushing Yards Allowed,18,78,58,2046,18,28
Rushing Yards Allowed,18,79,58,2055,18,14
Rushing Yards Allowed,18,80,58,2056,18,7
Rushing Yards Allowed,18,81,59,2031,18,9
Rushing Yards Allowed,18,82,59,2032,18,21
Rushing Yards Allowed,18,83,59,2033,18,27
Rushing Yards Allowed,18,84,59,2050,18,29
Rushing Yards Allowed,18,85,59,2062,18,27
Rushing Yards Allowed,18,86,60,2022,18,31
Rushing Yards Allowed,18,87,60,2024,18,29
Rushing Yards Allowed,18,88,60,2043,18,16
Rushing Yards Allowed,18,89,60,2046,18,5
Rushing Yards Allowed,18,90,61,2025,18,29
Rushing Yards Allowed,18,91,62,2039,18,1
Rushing Yards Allowed,18,92,62,2042,18,1
Rushing Yards Allowed,18,93,62,2044,18,24
Rushing Yards Allowed,18,94,62,2047,18,4
Rushing Yards Allowed,18,95,62,2052,18,7
Rushing Yards Allowed,18,96,62,2053,18,20
Rushing Yards Allowed,18,97,63,2026,18,28
Rushing Yards Allowed,18,98,63,2035,18,7
Rushing Yards Allowed,18,99,63,2036,18,6
Total Yards,18,0,529,2065,18,21
Total Yards,18,1,527,2048,18,27
Total Yards,18,2,518,2038,18,0
Total Yards,18,3,516,2062,18,31
Total Yards,18,4,504,2063,18,4
Total Yards,18,5,494,2063,18,5
Total Yards,18,6,493,2045,18,26
Total Yards,18,7,487,2064,18,7
Total Yards,18,8,484,2038,18,26
Total Yards,18,9,482,2026,18,29
Total Yards,18,10,481,2026,18,4
Total Yards,18,11,479,2047,18,4
Total Yards,18,12,476,2033,18,21
Total Yards,18,13,475,2020,18,21
Total Yards,18,14,474,2066,18,10
Total Yards,18,15,473,2027,18,7
Total Yards,18,16,473,2065,18,29
Total Yards,18,17,473,2066,18,11
Total Yards,18,18,472,2037,18,4
Total Yards,18,19,472,2040,18,30
Total Yards,18,20,470,2029,18,25
Total Yards,18,21,470,2041,18,17
Total Yards,18,22,469,2020,18,7
Total Yards,18,23,469,2031,18,16
Total Yards,18,24,469,2046,18,11
Total Yards,18,25,468,2062,18,27
Total Yards,18,26,468,2065,18,25
Total Yards,18,27,467,2032,18,29
Total Yards,18,28,462,2028,18,22
Total Yards,18,29,461,2065,18,0
Total Yards,18,30,460,2031,18,10
Total Yards,18,31,460,2045,18,7
Total Yards,18,32,459,2026,18,28
Total Yards,18,33,458,2022,18,29
Total Yards,18,34,457,2063,18,3
Total Yards,18,35,456,2024,18,2
Total Yards,18,36,455,2051,18,7
Total Yards,18,37,454,2039,18,24
Total Yards,18,38,453,2024,18,30
Total Yards,18,39,452,2061,18,29
Total Yards,18,40,450,2035,18,29
Total Yards,18,41,448,2030,18,7
Total Yards,18,42,448,2062,18,25
Total Yards,18,43,447,2048,18,17
Total Yards,18,44,447,2060,18,2
Total Yards,18,45,445,2028,18,15
Total Yards,18,46,445,2029,18,29
Total Yards,18,47,444,2027,18,29
Total Yards,18,48,443,2067,18,1
Total Yards,18,49,442,2040,18,5
Total Yards,18,50,442,2061,18,10
Total Yards,18,51,441,2027,18,26
Total Yards,18,52,439,2065,18,20
Total Yards,18,53,437,2051,18,21
Total Yards,18,54,435,2031,18,21
Total Yards,18,55,435,2064,18,21
Total Yards,18,56,434,2048,18,26
Total Yards,18,57,433,2030,18,29
Total Yards,18,58,433,2044,18,29
Total Yards,18,59,432,2032,18,29
Total Yards,18,60,432,2046,18,1
Total Yards,18,61,432,2065,18,7
Total Yards,18,62,431,2037,18,5
Total Yards,18,63,431,2037,18,29
Total Yards,18,64,430,2021,18,7
Total Yards,18,65,429,2028,18,1
Total Yards,18,66,429,2041,18,29
Total Yards,18,67,428,2045,18,8
Total Yards,18,68,427,2029,18,21
Total Yards,18,69,427,2032,18,30
Total Yards,18,70,426,2069,18,24
Total Yards,18,71,425,2020,18,25
Total Yards,18,72,425,2061,18,5
Total Yards,18,73,425,2065,18,23
Total Yards,18,74,424,2025,18,13
Total Yards,18,75,423,2023,18,0
Total Yards,18,76,423,2049,18,26
Total Yards,18,77,423,2065,18,29
Total Yards,18,78,421,2039,18,15
Total Yards,18,79,421,2061,18,21
Total Yards,18,80,420,2062,18,29
Total Yards,18,81,419,2030,18,21
Total Yards,18,82,418,2029,18,29
Total Yards,18,83,418,2038,18,9
Total Yards,18,84,418,2048,18,7
Total Yards,18,85,417,2046,18,31
Total Yards,18,86,416,2035,18,21
Total Yards,18,87,415,2035,18,19
Total Yards,18,88,415,2035,18,26
Total Yards,18,89,415,2036,18,17
Total Yards,18,90,415,2040,18,21
Total Yards,18,91,415,2056,18,7
Total Yards,18,92,415,2062,18,12
Total Yards,18,93,413,2040,18,21
Total Yards,18,94,412,2040,18,27
Total Yards,18,95,412,2048,18,4
Total Yards,18,96,412,2058,18,5
Total Yards,18,97,411,2030,18,29
Total Yards,18,98,411,2041,18,21
Total Yards,18,99,411,2044,18,26
Total Yards Allowed,18,0,93,2041,18,0
