Category,Team/All_Teams,Place,Player,Record,Year,Team,Opponent
Times Sacked,20,9,8242,3,2033,20,22
Times Sacked,20,10,16550,3,2037,20,11
Times Sacked,20,11,34157,3,2061,20,9
Times Sacked,20,12,713,2,2022,20,13
Times Sacked,20,13,713,2,2025,20,14
Times Sacked,20,14,627,2,2029,20,19
Times Sacked,20,15,713,2,2030,20,11
Times Sacked,20,16,8242,2,2033,20,17
Times Sacked,20,17,8242,2,2035,20,19
Times Sacked,20,18,8242,2,2035,20,28
Times Sacked,20,19,16550,2,2043,20,23
Times Sacked,20,20,16550,2,2046,20,16
Times Sacked,20,21,24110,2,2049,20,3
Times Sacked,20,22,20741,2,2051,20,12
Times Sacked,20,23,24110,2,2051,20,12
Times Sacked,20,24,26676,2,2055,20,2
Times Sacked,20,25,26676,2,2058,20,2
Times Sacked,20,26,324,1,2022,20,13
Times Sacked,20,27,713,1,2024,20,7
Times Sacked,20,28,713,1,2029,20,8
Times Sacked,20,29,8242,1,2033,20,28
Times Sacked,20,30,16550,1,2044,20,16
Times Sacked,20,31,18177,1,2044,20,16
Times Sacked,20,32,20741,1,2051,20,22
Times Sacked,20,33,26676,1,2053,20,6
Times Sacked,20,34,26676,1,2057,20,2
Times Sacked,20,35,26676,1,2057,20,28
Rushing Attempts,20,0,9920,25,2035,20,19
Rushing Attempts,20,1,9920,23,2035,20,28
Rushing Attempts,20,2,7450,20,2031,20,14
Rushing Attempts,20,3,1462,18,2024,20,14
Rushing Attempts,20,4,9920,18,2035,20,10
Rushing Attempts,20,5,27551,17,2054,20,11
Rushing Attempts,20,6,4975,16,2025,20,14
Rushing Attempts,20,7,1462,16,2025,20,11
Rushing Attempts,20,8,1462,15,2024,20,7
Rushing Attempts,20,9,4159,15,2029,20,8
Rushing Attempts,20,10,18276,15,2043,20,23
Rushing Attempts,20,11,21642,15,2049,20,3
Rushing Attempts,20,12,21642,14,2043,20,14
Rushing Attempts,20,13,21642,14,2044,20,16
Rushing Attempts,20,14,26676,14,2054,20,16
Rushing Attempts,20,15,1462,13,2024,20,28
Rushing Attempts,20,16,4975,13,2025,20,11
Rushing Attempts,20,17,4975,13,2026,20,14
Rushing Attempts,20,18,10730,13,2033,20,13
Rushing Attempts,20,19,26715,13,2051,20,22
Rushing Attempts,20,20,30847,13,2057,20,2
Rushing Attempts,20,21,28384,13,2058,20,2
Rushing Attempts,20,22,9879,12,2033,20,13
Rushing Attempts,20,23,10730,12,2033,20,17
Rushing Attempts,20,24,26715,12,2051,20,12
Rushing Attempts,20,25,24184,12,2053,20,6
Rushing Attempts,20,26,26676,12,2053,20,6
Rushing Attempts,20,27,28388,12,2061,20,12
Rushing Attempts,20,28,34220,12,2061,20,6
Rushing Attempts,20,29,1462,11,2021,20,13
Rushing Attempts,20,30,1306,11,2022,20,13
Rushing Attempts,20,31,1462,11,2025,20,26
Rushing Attempts,20,32,6605,11,2029,20,8
Rushing Attempts,20,33,23370,11,2046,20,16
Rushing Attempts,20,34,28356,11,2052,20,19
Rushing Attempts,20,35,27551,11,2054,20,16
Rushing Attempts,20,36,35883,11,2061,20,6
Rushing Attempts,20,37,28388,11,2061,20,9
Rushing Attempts,20,38,34220,11,2061,20,9
Rushing Attempts,20,39,4944,10,2026,20,14
Rushing Attempts,20,40,9879,10,2029,20,11
Rushing Attempts,20,41,18276,10,2040,20,11
Rushing Attempts,20,42,21642,10,2046,20,16
Rushing Attempts,20,43,26715,10,2052,20,19
Rushing Attempts,20,44,26676,10,2055,20,2
Rushing Attempts,20,45,35883,10,2061,20,12
Rushing Attempts,20,46,28388,10,2061,20,6
Rushing Attempts,20,47,4979,9,2028,20,11
Rushing Attempts,20,48,4159,9,2029,20,11
Rushing Attempts,20,49,13250,9,2033,20,13
Rushing Attempts,20,50,16611,9,2040,20,11
Rushing Attempts,20,51,16550,9,2042,20,12
Rushing Attempts,20,52,16611,9,2042,20,12
Rushing Attempts,20,53,28368,9,2054,20,16
Rushing Attempts,20,54,27551,9,2055,20,2
Rushing Attempts,20,55,30847,9,2057,20,28
Rushing Attempts,20,56,35883,9,2061,20,9
Rushing Attempts,20,57,3347,8,2024,20,28
Rushing Attempts,20,58,6605,8,2029,20,11
Rushing Attempts,20,59,11600,8,2037,20,16
Rushing Attempts,20,60,16611,8,2041,20,6
Rushing Attempts,20,61,23370,8,2046,20,2
Rushing Attempts,20,62,31644,8,2057,20,2
Rushing Attempts,20,63,26676,8,2061,20,12
Rushing Attempts,20,64,823,7,2021,20,13
Rushing Attempts,20,65,1462,7,2024,20,6
Rushing Attempts,20,66,4975,7,2025,20,26
Rushing Attempts,20,67,5843,7,2028,20,11
Rushing Attempts,20,68,9879,7,2030,20,11
Rushing Attempts,20,69,11590,7,2031,20,14
Rushing Attempts,20,70,10730,7,2033,20,22
Rushing Attempts,20,71,9879,7,2033,20,28
Rushing Attempts,20,72,13250,7,2033,20,17
Rushing Attempts,20,73,16550,7,2037,20,16
Rushing Attempts,20,74,18276,7,2042,20,12
Rushing Attempts,20,75,21642,7,2043,20,23
Rushing Attempts,20,76,20741,7,2051,20,22
Rushing Attempts,20,77,25824,7,2055,20,2
Rushing Attempts,20,78,31644,7,2057,20,28
Rushing Attempts,20,79,31677,7,2062,20,14
Rushing Attempts,20,80,34220,7,2062,20,14
Rushing Attempts,20,81,4975,6,2024,20,6
Rushing Attempts,20,82,3347,6,2024,20,7
Rushing Attempts,20,83,1462,6,2025,20,14
Rushing Attempts,20,84,713,6,2025,20,11
Rushing Attempts,20,85,713,6,2025,20,26
Rushing Attempts,20,86,713,6,2029,20,11
Rushing Attempts,20,87,6605,6,2029,20,19
Rushing Attempts,20,88,6628,6,2030,20,11
Rushing Attempts,20,89,713,6,2031,20,14
Rushing Attempts,20,90,9879,6,2033,20,22
Rushing Attempts,20,91,13250,6,2033,20,22
Rushing Attempts,20,92,10730,6,2033,20,28
Rushing Attempts,20,93,11600,6,2037,20,11
Rushing Attempts,20,94,16550,6,2037,20,11
Rushing Attempts,20,95,16550,6,2040,20,11
Rushing Attempts,20,96,18276,6,2043,20,14
Rushing Attempts,20,97,19084,6,2044,20,16
Rushing Attempts,20,98,16550,6,2046,20,16
Rushing Attempts,20,99,16550,6,2046,20,2
Rushing Yards,20,0,9920,158,2035,20,19
Rushing Yards,20,1,9920,141,2035,20,28
Rushing Yards,20,2,1462,104,2024,20,14
Rushing Yards,20,3,27551,101,2054,20,11
Rushing Yards,20,4,26676,93,2054,20,16
Rushing Yards,20,5,4159,85,2029,20,8
Rushing Yards,20,6,1462,84,2021,20,13
Rushing Yards,20,7,23370,82,2046,20,16
Rushing Yards,20,8,1462,78,2025,20,11
Rushing Yards,20,9,28356,77,2053,20,6
Rushing Yards,20,10,16611,70,2041,20,6
Rushing Yards,20,11,21642,68,2044,20,16
Rushing Yards,20,12,9920,67,2035,20,10
Rushing Yards,20,13,27551,67,2054,20,16
Rushing Yards,20,14,1462,66,2024,20,28
Rushing Yards,20,15,823,65,2021,20,13
Rushing Yards,20,16,1462,65,2025,20,26
Rushing Yards,20,17,10730,60,2033,20,13
Rushing Yards,20,18,30847,59,2057,20,2
Rushing Yards,20,19,26676,58,2061,20,6
Rushing Yards,20,20,35883,58,2061,20,6
Rushing Yards,20,21,4975,56,2025,20,11
Rushing Yards,20,22,31644,54,2058,20,2
Rushing Yards,20,23,16611,53,2042,20,12
Rushing Yards,20,24,3347,52,2024,20,28
Rushing Yards,20,25,9879,52,2029,20,11
Rushing Yards,20,26,26676,52,2055,20,2
Rushing Yards,20,27,9879,50,2029,20,8
Rushing Yards,20,28,26715,50,2051,20,22
Rushing Yards,20,29,1306,48,2022,20,13
Rushing Yards,20,30,713,48,2025,20,26
Rushing Yards,20,31,4975,47,2025,20,14
Rushing Yards,20,32,28356,47,2051,20,22
Rushing Yards,20,33,713,46,2031,20,14
Rushing Yards,20,34,24184,46,2053,20,6
Rushing Yards,20,35,26715,45,2052,20,19
Rushing Yards,20,36,34220,45,2061,20,9
Rushing Yards,20,37,28368,44,2054,20,16
Rushing Yards,20,38,30847,44,2057,20,28
Rushing Yards,20,39,713,41,2026,20,14
Rushing Yards,20,40,18276,41,2040,20,11
Rushing Yards,20,41,28388,41,2061,20,12
Rushing Yards,20,42,26676,39,2061,20,12
Rushing Yards,20,43,7450,38,2031,20,14
Rushing Yards,20,44,11600,38,2037,20,16
Rushing Yards,20,45,28388,38,2061,20,6
Rushing Yards,20,46,4975,37,2026,20,14
Rushing Yards,20,47,21642,37,2046,20,16
Rushing Yards,20,48,24110,37,2049,20,3
Rushing Yards,20,49,26676,37,2053,20,6
Rushing Yards,20,50,1462,36,2024,20,7
Rushing Yards,20,51,11600,36,2037,20,11
Rushing Yards,20,52,11590,34,2031,20,14
Rushing Yards,20,53,9879,34,2033,20,13
Rushing Yards,20,54,13250,34,2033,20,17
Rushing Yards,20,55,9879,33,2033,20,17
Rushing Yards,20,56,16550,33,2037,20,16
Rushing Yards,20,57,34220,33,2061,20,12
Rushing Yards,20,58,10730,32,2033,20,17
Rushing Yards,20,59,26715,32,2051,20,12
Rushing Yards,20,60,28384,32,2058,20,2
Rushing Yards,20,61,34220,32,2062,20,14
Rushing Yards,20,62,16550,30,2046,20,16
Rushing Yards,20,63,21642,30,2046,20,2
Rushing Yards,20,64,35883,30,2061,20,12
Rushing Yards,20,65,34220,30,2061,20,6
Rushing Yards,20,66,713,29,2028,20,11
Rushing Yards,20,67,21642,29,2043,20,14
Rushing Yards,20,68,27551,29,2055,20,2
Rushing Yards,20,69,31644,29,2057,20,2
Rushing Yards,20,70,16550,28,2040,20,11
Rushing Yards,20,71,28388,28,2061,20,9
Rushing Yards,20,72,3347,27,2024,20,7
Rushing Yards,20,73,18276,27,2041,20,6
Rushing Yards,20,74,18276,27,2043,20,23
Rushing Yards,20,75,19084,27,2044,20,16
Rushing Yards,20,76,16550,27,2046,20,2
Rushing Yards,20,77,16550,26,2041,20,6
Rushing Yards,20,78,16550,26,2042,20,12
Rushing Yards,20,79,28356,26,2052,20,19
Rushing Yards,20,80,26676,26,2054,20,11
Rushing Yards,20,81,35883,26,2061,20,9
Rushing Yards,20,82,4975,25,2025,20,26
Rushing Yards,20,83,18276,25,2043,20,14
Rushing Yards,20,84,713,24,2024,20,14
Rushing Yards,20,85,13250,24,2033,20,13
Rushing Yards,20,86,26676,24,2058,20,2
Rushing Yards,20,87,10730,23,2033,20,22
Rushing Yards,20,88,21642,23,2049,20,3
Rushing Yards,20,89,4975,22,2024,20,6
Rushing Yards,20,90,1462,22,2025,20,14
Rushing Yards,20,91,13395,22,2043,20,14
Rushing Yards,20,92,16550,22,2043,20,14
Rushing Yards,20,93,9879,21,2030,20,11
Rushing Yards,20,94,26676,21,2061,20,9
Rushing Yards,20,95,713,20,2024,20,28
Rushing Yards,20,96,4944,20,2026,20,14
Rushing Yards,20,97,4979,20,2028,20,11
Rushing Yards,20,98,14898,20,2035,20,28
Rushing Yards,20,99,14898,20,2035,20,10
Yards per Carry,20,0,9920,632,2035,20,19
Yards per Carry,20,1,9920,613,2035,20,28
Yards per Carry,20,2,27551,594,2054,20,11
Yards per Carry,20,3,1462,578,2024,20,14
Yards per Carry,20,4,4159,567,2029,20,8
Yards per Carry,20,5,1462,488,2025,20,11
Yards per Carry,20,6,9920,372,2035,20,10
Yards per Carry,20,7,4975,294,2025,20,14
Yards per Carry,20,8,1462,240,2024,20,7
Yards per Carry,20,9,7450,190,2031,20,14
Yards per Carry,20,10,18276,180,2043,20,23
Yards per Carry,20,11,21642,153,2049,20,3
Rushing Touchdowns,20,0,27551,2,2054,20,11
Rushing Touchdowns,20,1,324,1,2022,20,13
Rushing Touchdowns,20,2,3347,1,2024,20,14
Rushing Touchdowns,20,3,3347,1,2024,20,28
Rushing Touchdowns,20,4,5843,1,2025,20,14
Rushing Touchdowns,20,5,1462,1,2025,20,11
Rushing Touchdowns,20,6,5959,1,2025,20,26
Rushing Touchdowns,20,7,4944,1,2026,20,14
Rushing Touchdowns,20,8,9879,1,2029,20,8
Rushing Touchdowns,20,9,9879,1,2029,20,11
Rushing Touchdowns,20,10,11590,1,2031,20,14
Rushing Touchdowns,20,11,10730,1,2033,20,22
Rushing Touchdowns,20,12,9879,1,2033,20,13
Rushing Touchdowns,20,13,9879,1,2033,20,17
Rushing Touchdowns,20,14,9920,1,2035,20,19
Rushing Touchdowns,20,15,13250,1,2035,20,28
Rushing Touchdowns,20,16,14898,1,2035,20,28
Rushing Touchdowns,20,17,21642,1,2046,20,16
Rushing Touchdowns,20,18,26715,1,2051,20,12
Rushing Touchdowns,20,19,28356,1,2053,20,6
Rushing Touchdowns,20,20,27551,1,2054,20,16
Rushing Touchdowns,20,21,28368,1,2054,20,16
Rushing Touchdowns,20,22,31644,1,2057,20,2
Rushing Touchdowns,20,23,30847,1,2057,20,28
Rushing Touchdowns,20,24,31644,1,2058,20,2
Rushing Touchdowns,20,25,26676,1,2061,20,6
Rushing Touchdowns,20,26,34220,1,2061,20,6
Rushing Touchdowns,20,27,28388,1,2061,20,9
Rushing Touchdowns,20,28,36869,1,2061,20,9
Rushing Touchdowns,20,29,26676,1,2062,20,14
Receptions,20,0,5959,12,2025,20,11
Receptions,20,1,5959,11,2026,20,14
Receptions,20,2,1558,10,2024,20,6
Receptions,20,3,20054,10,2046,20,16
Receptions,20,4,983,9,2021,20,13
Receptions,20,5,13402,9,2033,20,28
Receptions,20,6,1558,8,2022,20,13
Receptions,20,7,1558,8,2024,20,14
Receptions,20,8,918,8,2024,20,7
Receptions,20,9,5959,8,2024,20,7
Receptions,20,10,1558,8,2029,20,19
Receptions,20,11,5116,8,2033,20,22
Receptions,20,12,12515,8,2033,20,28
Receptions,20,13,18434,8,2043,20,23
Receptions,20,14,5959,7,2024,20,6
Receptions,20,15,5959,7,2024,20,28
Receptions,20,16,1558,7,2026,20,14
Receptions,20,17,10053,7,2037,20,11
Receptions,20,18,17624,7,2049,20,3
Receptions,20,19,36869,7,2061,20,9
Receptions,20,20,31745,7,2062,20,14
Receptions,20,21,983,6,2022,20,13
Receptions,20,22,983,6,2024,20,28
Receptions,20,23,1462,6,2025,20,14
Receptions,20,24,1558,6,2025,20,11
Receptions,20,25,983,6,2025,20,26
Receptions,20,26,5959,6,2029,20,8
Receptions,20,27,5959,6,2029,20,19
Receptions,20,28,10053,6,2030,20,11
Receptions,20,29,13402,6,2037,20,16
Receptions,20,30,18434,6,2040,20,11
Receptions,20,31,14224,6,2041,20,6
Receptions,20,32,19192,6,2041,20,6
Receptions,20,33,21714,6,2044,20,16
Receptions,20,34,21642,6,2049,20,3
Receptions,20,35,21796,6,2049,20,3
Receptions,20,36,25980,6,2052,20,19
Receptions,20,37,29309,6,2054,20,11
Receptions,20,38,30964,6,2055,20,2
Receptions,20,39,27657,6,2057,20,2
Receptions,20,40,36801,6,2062,20,14
Receptions,20,41,1462,5,2024,20,14
Receptions,20,42,5959,5,2024,20,14
Receptions,20,43,5959,5,2028,20,11
Receptions,20,44,5959,5,2029,20,11
Receptions,20,45,5066,5,2030,20,11
Receptions,20,46,5116,5,2033,20,17
Receptions,20,47,10053,5,2033,20,17
Receptions,20,48,5116,5,2035,20,10
Receptions,20,49,11616,5,2037,20,16
Receptions,20,50,17523,5,2042,20,12
Receptions,20,51,15906,5,2046,20,2
Receptions,20,52,21714,5,2046,20,2
Receptions,20,53,21774,5,2051,20,12
Receptions,20,54,27692,5,2051,20,12
Receptions,20,55,29333,5,2053,20,6
Receptions,20,56,22688,5,2054,20,16
Receptions,20,57,29309,5,2058,20,2
Receptions,20,58,36869,5,2061,20,12
Receptions,20,59,33555,5,2061,20,6
Receptions,20,60,30211,5,2062,20,14
Receptions,20,61,36869,5,2062,20,14
Receptions,20,62,1826,4,2022,20,13
Receptions,20,63,983,4,2024,20,14
Receptions,20,64,918,4,2024,20,6
Receptions,20,65,918,4,2024,20,28
Receptions,20,66,1462,4,2024,20,28
Receptions,20,67,1558,4,2024,20,28
Receptions,20,68,1888,4,2024,20,7
Receptions,20,69,1558,4,2025,20,14
Receptions,20,70,4296,4,2025,20,14
Receptions,20,71,5876,4,2025,20,26
Receptions,20,72,5959,4,2025,20,26
Receptions,20,73,983,4,2026,20,14
Receptions,20,74,4975,4,2026,20,14
Receptions,20,75,1558,4,2029,20,8
Receptions,20,76,9193,4,2029,20,11
Receptions,20,77,3453,4,2030,20,11
Receptions,20,78,10053,4,2031,20,14
Receptions,20,79,9879,4,2033,20,22
Receptions,20,80,12515,4,2033,20,22
Receptions,20,81,5116,4,2033,20,28
Receptions,20,82,5116,4,2033,20,13
Receptions,20,83,12515,4,2033,20,13
Receptions,20,84,13402,4,2033,20,17
Receptions,20,85,10053,4,2035,20,28
Receptions,20,86,13402,4,2037,20,11
Receptions,20,87,16611,4,2040,20,11
Receptions,20,88,16611,4,2042,20,12
Receptions,20,89,18434,4,2043,20,14
Receptions,20,90,19192,4,2043,20,14
Receptions,20,91,21642,4,2046,20,16
Receptions,20,92,20054,4,2046,20,2
Receptions,20,93,25913,4,2049,20,3
Receptions,20,94,27692,4,2051,20,22
Receptions,20,95,26715,4,2051,20,12
Receptions,20,96,26896,4,2051,20,12
Receptions,20,97,24184,4,2053,20,6
Receptions,20,98,29309,4,2053,20,6
Receptions,20,99,27551,4,2054,20,11
Receiving Yards,20,0,5959,170,2026,20,14
Receiving Yards,20,1,5959,141,2024,20,7
Receiving Yards,20,2,1558,138,2029,20,19
Receiving Yards,20,3,20054,137,2046,20,16
Receiving Yards,20,4,10053,130,2033,20,17
Receiving Yards,20,5,1558,122,2024,20,14
Receiving Yards,20,6,10053,112,2030,20,11
Receiving Yards,20,7,36869,111,2061,20,9
Receiving Yards,20,8,10053,107,2029,20,11
Receiving Yards,20,9,983,105,2021,20,13
Receiving Yards,20,10,5116,105,2033,20,17
Receiving Yards,20,11,17624,105,2049,20,3
Receiving Yards,20,12,27692,104,2051,20,22
Receiving Yards,20,13,5959,98,2029,20,8
Receiving Yards,20,14,1558,96,2024,20,6
Receiving Yards,20,15,918,93,2024,20,6
Receiving Yards,20,16,5116,89,2033,20,22
Receiving Yards,20,17,5116,88,2033,20,13
Receiving Yards,20,18,5959,87,2024,20,14
Receiving Yards,20,19,5959,86,2024,20,6
Receiving Yards,20,20,5959,85,2025,20,11
Receiving Yards,20,21,5959,82,2024,20,28
Receiving Yards,20,22,983,81,2024,20,14
Receiving Yards,20,23,30211,80,2061,20,6
Receiving Yards,20,24,983,79,2022,20,13
Receiving Yards,20,25,29333,79,2052,20,19
Receiving Yards,20,26,14224,78,2040,20,11
Receiving Yards,20,27,12515,77,2033,20,28
Receiving Yards,20,28,13402,77,2033,20,28
Receiving Yards,20,29,1462,76,2025,20,14
Receiving Yards,20,30,5959,76,2028,20,11
Receiving Yards,20,31,10053,76,2033,20,13
Receiving Yards,20,32,1558,75,2025,20,14
Receiving Yards,20,33,13402,74,2037,20,16
Receiving Yards,20,34,983,73,2025,20,26
Receiving Yards,20,35,983,72,2024,20,28
Receiving Yards,20,36,27692,72,2051,20,12
Receiving Yards,20,37,31745,72,2062,20,14
Receiving Yards,20,38,21796,71,2049,20,3
Receiving Yards,20,39,29333,71,2054,20,11
Receiving Yards,20,40,1462,70,2024,20,14
Receiving Yards,20,41,4296,70,2025,20,11
Receiving Yards,20,42,1558,68,2022,20,13
Receiving Yards,20,43,4296,68,2025,20,14
Receiving Yards,20,44,13395,67,2040,20,11
Receiving Yards,20,45,14224,67,2041,20,6
Receiving Yards,20,46,10053,66,2031,20,14
Receiving Yards,20,47,17523,66,2042,20,12
Receiving Yards,20,48,918,65,2024,20,7
Receiving Yards,20,49,13402,65,2037,20,11
Receiving Yards,20,50,13395,64,2042,20,12
Receiving Yards,20,51,20054,64,2042,20,12
Receiving Yards,20,52,10053,63,2035,20,28
Receiving Yards,20,53,29309,63,2054,20,11
Receiving Yards,20,54,1558,62,2025,20,11
Receiving Yards,20,55,5116,62,2033,20,28
Receiving Yards,20,56,10053,62,2037,20,11
Receiving Yards,20,57,36869,62,2061,20,12
Receiving Yards,20,58,1888,61,2024,20,28
Receiving Yards,20,59,1558,60,2026,20,14
Receiving Yards,20,60,5959,59,2029,20,11
Receiving Yards,20,61,30211,59,2062,20,14
Receiving Yards,20,62,17520,58,2043,20,14
Receiving Yards,20,63,18434,58,2043,20,23
Receiving Yards,20,64,30964,57,2055,20,2
Receiving Yards,20,65,12588,56,2037,20,11
Receiving Yards,20,66,10053,55,2029,20,8
Receiving Yards,20,67,26896,55,2051,20,12
Receiving Yards,20,68,1826,53,2022,20,13
Receiving Yards,20,69,10053,52,2033,20,22
Receiving Yards,20,70,9920,52,2035,20,10
Receiving Yards,20,71,11616,52,2037,20,16
Receiving Yards,20,72,29369,52,2054,20,11
Receiving Yards,20,73,13402,50,2033,20,17
Receiving Yards,20,74,1462,49,2025,20,26
Receiving Yards,20,75,1558,49,2029,20,8
Receiving Yards,20,76,12515,49,2033,20,22
Receiving Yards,20,77,12515,49,2033,20,17
Receiving Yards,20,78,35216,48,2061,20,12
Receiving Yards,20,79,36869,48,2062,20,14
Receiving Yards,20,80,1888,47,2024,20,7
Receiving Yards,20,81,26896,47,2051,20,22
Receiving Yards,20,82,13402,46,2035,20,10
Receiving Yards,20,83,16611,46,2040,20,11
Receiving Yards,20,84,27692,46,2053,20,6
Receiving Yards,20,85,29309,46,2058,20,2
Receiving Yards,20,86,30211,45,2058,20,2
Receiving Yards,20,87,5959,44,2029,20,19
Receiving Yards,20,88,5066,44,2030,20,11
Receiving Yards,20,89,13357,44,2037,20,11
Receiving Yards,20,90,18434,44,2043,20,14
Receiving Yards,20,91,29309,44,2053,20,6
Receiving Yards,20,92,30211,44,2057,20,2
Receiving Yards,20,93,33555,44,2061,20,6
Receiving Yards,20,94,11616,43,2035,20,10
Receiving Yards,20,95,27551,43,2054,20,11
Receiving Yards,20,96,4975,42,2026,20,14
Receiving Yards,20,97,9193,42,2029,20,11
Receiving Yards,20,98,13402,42,2033,20,22
Receiving Yards,20,99,20054,42,2043,20,23
Yards per Reception,20,0,10053,2600,2033,20,17
Yards per Reception,20,1,5116,2100,2033,20,17
Yards per Reception,20,2,10053,1867,2030,20,11
Yards per Reception,20,3,5959,1763,2024,20,7
Yards per Reception,20,4,5959,1740,2024,20,14
Yards per Reception,20,5,1558,1725,2029,20,19
Yards per Reception,20,6,5959,1633,2029,20,8
Yards per Reception,20,7,36869,1586,2061,20,9
Yards per Reception,20,8,5959,1545,2026,20,14
Yards per Reception,20,9,1558,1525,2024,20,14
Yards per Reception,20,10,5959,1520,2028,20,11
Yards per Reception,20,11,17624,1500,2049,20,3
Yards per Reception,20,12,27692,1440,2051,20,12
Yards per Reception,20,13,1462,1400,2024,20,14
Yards per Reception,20,14,20054,1370,2046,20,16
Yards per Reception,20,15,17523,1320,2042,20,12
Yards per Reception,20,16,983,1317,2022,20,13
Yards per Reception,20,17,1462,1267,2025,20,14
Yards per Reception,20,18,36869,1240,2061,20,12
Yards per Reception,20,19,13402,1233,2037,20,16
Yards per Reception,20,20,5959,1229,2024,20,6
Yards per Reception,20,21,983,1217,2025,20,26
Yards per Reception,20,22,983,1200,2024,20,28
Yards per Reception,20,23,21796,1183,2049,20,3
Yards per Reception,20,24,5959,1180,2029,20,11
Yards per Reception,20,25,30211,1180,2062,20,14
Yards per Reception,20,26,5959,1171,2024,20,28
Yards per Reception,20,27,983,1167,2021,20,13
Yards per Reception,20,28,14224,1117,2041,20,6
Yards per Reception,20,29,5116,1113,2033,20,22
Yards per Reception,20,30,29309,1050,2054,20,11
Yards per Reception,20,31,11616,1040,2037,20,16
Yards per Reception,20,32,1558,1033,2025,20,11
Yards per Reception,20,33,31745,1029,2062,20,14
Yards per Reception,20,34,12515,963,2033,20,28
Yards per Reception,20,35,1558,960,2024,20,6
Yards per Reception,20,36,36869,960,2062,20,14
Yards per Reception,20,37,30964,950,2055,20,2
Yards per Reception,20,38,29309,920,2058,20,2
Yards per Reception,20,39,10053,886,2037,20,11
Yards per Reception,20,40,5066,880,2030,20,11
Yards per Reception,20,41,33555,880,2061,20,6
Yards per Reception,20,42,1558,857,2026,20,14
Yards per Reception,20,43,13402,856,2033,20,28
Yards per Reception,20,44,1558,850,2022,20,13
Yards per Reception,20,45,21714,840,2046,20,2
Yards per Reception,20,46,918,813,2024,20,7
Yards per Reception,20,47,5959,733,2029,20,19
Yards per Reception,20,48,18434,725,2043,20,23
Yards per Reception,20,49,5959,708,2025,20,11
Yards per Reception,20,50,21774,700,2051,20,12
Yards per Reception,20,51,29333,680,2053,20,6
Yards per Reception,20,52,21642,650,2049,20,3
Yards per Reception,20,53,27657,650,2057,20,2
Yards per Reception,20,54,15906,640,2046,20,2
Yards per Reception,20,55,25980,617,2052,20,19
Yards per Reception,20,56,36801,600,2062,20,14
Yards per Reception,20,57,19192,583,2041,20,6
Yards per Reception,20,58,22688,580,2054,20,16
Yards per Reception,20,59,18434,567,2040,20,11
Yards per Reception,20,60,21714,367,2044,20,16
Yards per Reception,20,61,5116,300,2035,20,10
Receiving Touchdowns,20,0,1558,3,2024,20,6
Receiving Touchdowns,20,1,4296,2,2025,20,14
Receiving Touchdowns,20,2,14224,2,2040,20,11
Receiving Touchdowns,20,3,36869,2,2061,20,9
Receiving Touchdowns,20,4,983,1,2021,20,13
Receiving Touchdowns,20,5,983,1,2022,20,13
Receiving Touchdowns,20,6,1558,1,2022,20,13
Receiving Touchdowns,20,7,983,1,2024,20,14
Receiving Touchdowns,20,8,1888,1,2024,20,28
Receiving Touchdowns,20,9,983,1,2024,20,7
Receiving Touchdowns,20,10,5959,1,2024,20,7
Receiving Touchdowns,20,11,5959,1,2025,20,11
Receiving Touchdowns,20,12,5959,1,2025,20,26
Receiving Touchdowns,20,13,1558,1,2026,20,14
Receiving Touchdowns,20,14,5959,1,2026,20,14
Receiving Touchdowns,20,15,1558,1,2029,20,8
Receiving Touchdowns,20,16,5959,1,2029,20,8
Receiving Touchdowns,20,17,9193,1,2029,20,8
Receiving Touchdowns,20,18,5959,1,2029,20,11
Receiving Touchdowns,20,19,10053,1,2029,20,11
Receiving Touchdowns,20,20,1558,1,2029,20,19
Receiving Touchdowns,20,21,5116,1,2033,20,22
Receiving Touchdowns,20,22,13402,1,2033,20,22
Receiving Touchdowns,20,23,12515,1,2033,20,28
Receiving Touchdowns,20,24,13402,1,2033,20,28
Receiving Touchdowns,20,25,5116,1,2033,20,13
Receiving Touchdowns,20,26,10053,1,2033,20,17
Receiving Touchdowns,20,27,9920,1,2035,20,19
Receiving Touchdowns,20,28,11653,1,2035,20,28
Receiving Touchdowns,20,29,12515,1,2035,20,28
Receiving Touchdowns,20,30,14167,1,2035,20,10
Receiving Touchdowns,20,31,10053,1,2037,20,11
Receiving Touchdowns,20,32,13402,1,2037,20,16
Receiving Touchdowns,20,33,13395,1,2042,20,12
Receiving Touchdowns,20,34,16611,1,2042,20,12
Receiving Touchdowns,20,35,19192,1,2043,20,14
Receiving Touchdowns,20,36,18434,1,2043,20,23
Receiving Touchdowns,20,37,20054,1,2046,20,16
Receiving Touchdowns,20,38,21642,1,2049,20,3
Receiving Touchdowns,20,39,23370,1,2049,20,3
Receiving Touchdowns,20,40,21774,1,2051,20,22
Receiving Touchdowns,20,41,24261,1,2051,20,22
Receiving Touchdowns,20,42,25913,1,2051,20,22
Receiving Touchdowns,20,43,26896,1,2051,20,12
Receiving Touchdowns,20,44,27692,1,2051,20,12
Receiving Touchdowns,20,45,25980,1,2052,20,19
Receiving Touchdowns,20,46,29333,1,2052,20,19
Receiving Touchdowns,20,47,24316,1,2054,20,11
Receiving Touchdowns,20,48,29309,1,2054,20,11
Receiving Touchdowns,20,49,29333,1,2054,20,11
